,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,PDB_IDs
113,-4.440892098500626e-16,0.0,-1.1368683772161603e-13,3.637978807091713e-12,7.105427357601002e-15,1.1368683772161603e-12,-4.547473508864641e-13,4.121147867408581e-13,-5.684341886080801e-13,5.8832938520936295e-12,0.0,2.842170943040401e-14,1.6370904631912708e-11,-1.7053025658242404e-13,-4.547473508864641e-13,1.4267698134062812e-11,6.821210263296962e-13,0.0,-2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6645352591003757e-15,-1.865174681370263e-14,0.0,6.110667527536862e-13,1.7763568394002505e-14,-4.973799150320701e-13,3.069544618483633e-12,-1.1368683772161603e-13,6.821210263296962e-12,8.185452315956354e-12,-5.3290705182007514e-14,7.105427357601002e-14,-9.663381206337363e-13,-2.2737367544323206e-13,-5.6843418860808015e-12,1.8189894035458565e-12,5.684341886080802e-14,-6.934897101018578e-12,-9.094947017729282e-12,3.183231456205249e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1hyo
114,1.0685896612017132e-15,3.774758283725532e-14,-8.526512829121202e-13,-1.944044925039634e-11,2.0095036745715333e-14,0.0,4.945377440890297e-12,-3.0730973321624333e-13,-1.2221335055073723e-12,8.540723683836404e-12,6.661338147750939e-15,3.0873081868776353e-12,-2.2737367544323206e-13,-1.0658141036401503e-14,-7.219114195322618e-12,3.595346242946107e-12,2.462030579408747e-12,-1.1368683772161603e-13,0.0,1.7053025658242404e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,4.440892098500626e-16,-6.110667527536862e-13,-1.34718902700115e-11,-1.9539925233402755e-14,-2.6645352591003757e-13,4.547473508864641e-13,1.3855583347321954e-13,-1.6200374375330284e-12,-9.237055564881302e-14,1.4654943925052066e-14,-6.394884621840902e-14,2.2737367544323206e-12,1.7763568394002505e-15,1.1368683772161603e-13,1.1084466677857563e-12,-4.973799150320701e-14,-1.5916157281026244e-12,7.531752999057062e-13,-8.526512829121202e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1y2g
115,-1.7208456881689926e-15,1.9984014443252818e-15,-6.750155989720952e-14,3.808509063674137e-12,1.7763568394002505e-14,-1.9184653865522705e-13,4.575895218295045e-12,-4.689582056016661e-13,-6.721734280290548e-12,4.291678123991005e-12,6.661338147750939e-15,-5.861977570020827e-14,1.9042545318370685e-12,-1.0480505352461478e-13,-5.115907697472721e-13,1.1169731806148775e-11,-6.830092047493963e-13,1.1318945780658396e-11,-4.618527782440651e-13,4.369837824924616e-13,-1.3877787807814457e-17,1.6542323066914832e-14,-5.950795411990839e-14,-7.815970093361102e-13,-9.658940314238862e-15,-7.283063041541027e-14,7.105427357601002e-13,2.0250467969162855e-13,2.6716406864579767e-12,4.845901457883883e-12,4.440892098500626e-16,1.7763568394002505e-13,-6.252776074688882e-13,1.3500311979441904e-13,5.684341886080801e-13,-1.1368683772161603e-12,-3.907985046680551e-14,1.8189894035458565e-12,-2.7569058147491887e-12,6.252776074688882e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1ai7
116,-3.552713678800501e-15,2.1316282072803006e-14,-5.684341886080802e-14,-2.2737367544323206e-12,0.0,-1.7053025658242404e-13,9.094947017729282e-13,-1.1368683772161603e-13,-2.7284841053187847e-12,-2.7284841053187847e-12,-7.105427357601002e-15,3.979039320256561e-13,-9.094947017729282e-13,4.547473508864641e-13,9.094947017729282e-13,1.8189894035458565e-12,2.2737367544323206e-13,-2.7284841053187847e-12,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,1.0302869668521453e-13,-5.684341886080802e-14,-2.842170943040401e-14,3.552713678800501e-15,-4.973799150320701e-13,-1.5276668818842154e-13,1.4210854715202004e-14,-5.258016244624741e-13,-5.329070518200751e-15,1.4210854715202004e-14,2.842170943040401e-14,0.0,-7.389644451905042e-13,-1.7053025658242404e-13,-1.1368683772161603e-13,0.0,2.2737367544323206e-13,-2.2737367544323206e-13,1jn2
117,2.220446049250313e-16,3.552713678800501e-15,-1.1368683772161603e-12,-9.094947017729282e-13,-2.3370194668359545e-14,-1.794120407794253e-13,2.1884716261411086e-12,5.861977570020827e-13,2.2168933355715126e-12,-2.5011104298755527e-12,-2.3092638912203256e-14,-1.0800249583553523e-12,-5.9117155615240335e-12,-1.9539925233402755e-14,-9.308109838457312e-13,9.805489753489383e-13,6.536993168992922e-13,4.320099833421409e-12,2.0605739337042905e-13,4.547473508864641e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.325873406851315e-15,-5.551115123125783e-16,-5.417888360170764e-14,5.480060849549773e-13,6.661338147750939e-15,1.545430450278218e-13,2.106759211528697e-12,-3.197442310920451e-13,2.4868995751603507e-13,-6.295408638834488e-12,-1.2434497875801753e-14,1.0125233984581428e-13,-1.9895196601282805e-13,6.039613253960852e-14,1.0516032489249483e-12,-5.968558980384842e-13,-2.4158453015843406e-13,6.750155989720952e-13,2.2026824808563106e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1o0n
118,-1.1102230246251565e-15,-8.881784197001252e-16,1.5631940186722204e-13,5.684341886080801e-13,1.3322676295501878e-15,0.0,5.684341886080801e-13,1.4210854715202004e-14,7.105427357601002e-14,5.684341886080801e-13,7.105427357601002e-15,-3.339550858072471e-13,-6.934897101018578e-12,3.552713678800501e-14,-1.4210854715202004e-13,-1.1937117960769683e-12,5.258016244624741e-13,1.7053025658242404e-13,1.5916157281026244e-12,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,-1.7763568394002505e-15,-7.105427357601002e-15,4.121147867408581e-13,-4.440892098500626e-16,-7.105427357601002e-15,0.0,1.4210854715202004e-14,9.947598300641403e-14,-1.1368683772161603e-13,0.0,7.105427357601002e-15,-4.973799150320701e-13,7.105427357601002e-15,-4.263256414560601e-14,-3.836930773104541e-13,3.197442310920451e-14,7.531752999057062e-13,4.263256414560601e-14,9.947598300641403e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1c5t
119,-1.1102230246251565e-15,2.1316282072803006e-14,-1.1368683772161603e-13,7.275957614183426e-12,-3.552713678800501e-15,1.7053025658242404e-13,3.637978807091713e-11,-8.526512829121202e-14,-6.366462912410498e-12,0.0,1.7763568394002505e-14,1.7053025658242404e-13,-1.8189894035458565e-12,-3.694822225952521e-13,4.547473508864641e-12,-9.094947017729282e-13,-1.5916157281026244e-12,-6.366462912410498e-12,3.183231456205249e-12,-6.821210263296962e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6645352591003757e-15,7.549516567451064e-15,8.526512829121202e-14,2.9451996397256153e-12,-2.1316282072803006e-14,1.971756091734278e-13,-1.6342482922482304e-13,-4.973799150320701e-14,-7.815970093361102e-13,-2.3590018827235326e-12,-2.6645352591003757e-15,-6.039613253960852e-13,-8.242295734817162e-13,-2.0250467969162855e-13,-1.3926637620897964e-12,3.709033080667723e-12,-3.588240815588506e-13,9.265477274311706e-12,4.440892098500626e-12,7.87281351222191e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1p19
120,1.404432126150823e-14,4.218847493575595e-15,-5.897504706808832e-13,-1.2505552149377763e-12,-4.884981308350689e-15,3.019806626980426e-13,3.439026841078885e-12,-3.339550858072471e-13,2.2737367544323206e-13,6.821210263296962e-12,-6.38378239159465e-16,-1.3322676295501878e-14,1.6555645743210334e-12,-2.3092638912203256e-14,-3.410605131648481e-12,-4.192202140984591e-13,-1.6819878823071122e-12,1.4663825709249068e-12,-9.068301665138279e-13,1.482902689531329e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0658141036401503e-14,1.2434497875801753e-14,-1.5631940186722204e-13,1.6200374375330284e-12,1.5765166949677223e-14,-1.021405182655144e-13,5.684341886080802e-14,-1.1546319456101628e-14,-1.4921397450962104e-13,3.4283687000424834e-13,3.019806626980426e-14,4.263256414560601e-14,-3.751665644813329e-12,-3.872457909892546e-13,1.1368683772161603e-13,-4.831690603168681e-13,1.3926637620897964e-12,5.6843418860808015e-12,-1.9326762412674725e-12,4.092726157978177e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,-1.3322676295501878e-14,5.684341886080802e-14,3.979039320256561e-13,-8.215650382226158e-15,-1.4210854715202004e-14,3.623767952376511e-13,-8.881784197001252e-14,-1.1723955140041653e-13,2.469136006766348e-13,1.2434497875801753e-14,-1.4210854715202004e-13,6.821210263296962e-13,-3.907985046680551e-14,-2.0605739337042905e-13,-2.984279490192421e-13,-5.968558980384842e-13,1.5916157281026244e-12,-5.684341886080801e-13,-3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1z3v
121,-6.661338147750939e-16,-1.3322676295501878e-14,2.362554596402333e-13,1.2789769243681803e-13,-2.4868995751603507e-14,9.237055564881302e-14,8.526512829121202e-14,-4.973799150320701e-14,-6.821210263296962e-13,1.5347723092418164e-12,-2.6645352591003757e-15,-8.952838470577262e-13,6.394884621840902e-13,2.4868995751603507e-14,2.8421709430404007e-13,1.1084466677857563e-12,7.389644451905042e-13,2.8421709430404007e-13,-4.241940132487798e-12,-1.7053025658242404e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.884981308350689e-15,5.329070518200751e-15,7.105427357601002e-14,6.821210263296962e-13,5.329070518200751e-15,-2.842170943040401e-14,-3.979039320256561e-13,-3.552713678800501e-15,1.8474111129762605e-13,-9.663381206337363e-13,3.552713678800501e-15,4.263256414560601e-14,-7.958078640513122e-13,-1.0658141036401503e-14,-1.4210854715202004e-14,-4.831690603168681e-13,9.947598300641403e-14,-5.684341886080802e-14,8.526512829121202e-14,1.7053025658242404e-13,1.5265566588595902e-15,4.440892098500626e-16,-9.592326932761353e-14,6.963318810448982e-13,4.218847493575595e-15,-4.618527782440651e-14,1.4210854715202004e-14,1.7763568394002505e-15,1.5631940186722204e-13,-9.237055564881302e-14,-6.8833827526759706e-15,-2.042810365310288e-14,1.1368683772161603e-13,5.773159728050814e-14,5.186961971048731e-13,2.2026824808563106e-13,-9.769962616701378e-14,5.684341886080801e-13,2.1316282072803006e-14,-3.268496584496461e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1v2q
122,2.6145752229922437e-14,-7.549516567451064e-15,-6.750155989720952e-13,-5.4569682106375694e-12,1.0658141036401503e-14,1.2789769243681803e-13,1.6058265828178264e-12,7.087663789206999e-13,-1.1645795439108042e-11,4.263256414560601e-14,7.549516567451064e-15,-3.552713678800501e-14,-7.958078640513122e-13,-9.769962616701378e-14,4.732214620162267e-12,3.197442310920451e-13,-8.455458555545192e-13,-1.9326762412674725e-12,6.252776074688882e-12,3.069544618483633e-12,-9.992007221626409e-16,1.0769163338864018e-14,1.4210854715202004e-14,-6.394884621840902e-13,-6.661338147750939e-15,-1.2434497875801753e-14,3.694822225952521e-13,1.0658141036401503e-13,3.019806626980426e-13,-2.6290081223123707e-13,1.84297022087776e-14,7.638334409421077e-14,4.831690603168681e-13,-1.7763568394002505e-14,3.410605131648481e-13,-2.3447910280083306e-13,-1.3322676295501878e-14,8.171241461241152e-14,2.2737367544323206e-13,3.481659405224491e-13,-9.71445146547012e-16,-5.995204332975845e-15,-1.2612133559741778e-13,-5.968558980384842e-13,-4.440892098500626e-15,8.526512829121202e-14,-1.0231815394945443e-12,6.217248937900877e-14,-3.623767952376511e-13,-1.7053025658242404e-13,7.993605777301127e-15,2.4868995751603507e-14,5.684341886080802e-14,5.1514348342607263e-14,1.5631940186722204e-13,1.4210854715202004e-14,-1.4210854715202004e-14,5.684341886080802e-14,-4.618527782440651e-13,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1gny
123,-9.992007221626409e-16,0.0,-1.7053025658242404e-12,-3.637978807091713e-12,5.329070518200751e-15,-3.410605131648481e-13,-4.729372449219227e-11,-8.839151632855646e-12,-1.8189894035458565e-12,-4.6838977141305804e-11,1.0658141036401503e-14,3.069544618483633e-12,-2.9103830456733704e-11,-1.4495071809506044e-12,-1.8189894035458565e-12,4.843059286940843e-11,-5.6274984672199935e-12,-9.094947017729282e-13,0.0,1.7689671949483454e-10,5.329070518200751e-15,-2.469136006766348e-13,-2.2737367544323206e-13,2.2737367544323206e-13,-8.348877145181177e-14,9.663381206337363e-13,7.73070496506989e-12,2.8421709430404007e-13,2.7284841053187847e-11,-5.184119800105691e-11,4.796163466380676e-14,-5.684341886080801e-13,-3.069544618483633e-12,-1.5631940186722204e-13,-1.5802470443304628e-11,-5.161382432561368e-11,4.547473508864641e-13,-2.3874235921539366e-12,7.389644451905042e-12,7.298694981727749e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1m2x
124,3.3306690738754696e-15,-2.6645352591003757e-14,-7.105427357601002e-15,-2.6432189770275727e-12,8.881784197001252e-16,-4.973799150320701e-14,6.750155989720952e-14,-7.105427357601002e-15,6.0964566728216596e-12,-6.252776074688882e-13,-1.7763568394002505e-14,2.842170943040401e-14,-4.021671884402167e-12,-2.4158453015843406e-13,-2.2737367544323206e-13,4.433786671143025e-12,1.7053025658242404e-13,-6.59383658785373e-12,2.7284841053187847e-12,-5.002220859751105e-12,7.494005416219807e-16,-8.881784197001252e-16,9.237055564881302e-14,-5.684341886080801e-13,1.4654943925052066e-14,-3.623767952376511e-13,3.126388037344441e-13,-3.410605131648481e-13,-1.3642420526593924e-12,-1.5347723092418164e-12,5.773159728050814e-15,1.5987211554602254e-13,3.836930773104541e-13,-2.9665159217984183e-13,1.6200374375330284e-12,-5.115907697472721e-13,1.2168044349891716e-13,-1.0231815394945443e-12,6.963318810448982e-13,2.1813661987835076e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.4210854715202004e-14,5.684341886080801e-13,1.8189894035458565e-12,8.526512829121202e-14,2.2737367544323206e-13,-1.3642420526593924e-12,7.105427357601002e-14,-2.0463630789890885e-12,-4.092726157978177e-12,2.842170943040401e-14,2.2737367544323206e-13,4.092726157978177e-12,-1.9895196601282805e-13,6.821210263296962e-13,-7.958078640513122e-12,-6.821210263296962e-13,-6.366462912410498e-12,2.2737367544323206e-13,1.1368683772161603e-11,-7.771561172376096e-16,6.661338147750939e-15,-1.4210854715202004e-14,-2.5579538487363607e-13,7.549516567451064e-15,-1.0658141036401503e-14,8.810729923425242e-13,4.796163466380676e-14,-4.263256414560601e-13,-2.5579538487363607e-13,9.769962616701378e-15,7.105427357601002e-14,3.126388037344441e-13,-5.3290705182007514e-14,-1.4210854715202004e-13,-1.4210854715202004e-14,2.3447910280083306e-13,1.7053025658242404e-13,-3.979039320256561e-13,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1q91
